file,route,category,bytes,noindex,indexable,robots,title,title_chars,description_chars,canonical,canonical_target_route,self_canonical,canonical_target_exists,canonical_target_noindex,h1_count,h1,main_words,paragraphs,h2_count,internal_links_raw,external_links,main_internal_links_raw,main_external_links,inlinks_all,inlinks_from_indexable,main_inlinks_all,main_inlinks_from_indexable,images,images_missing_alt,images_missing_dimensions,youtube_images,iframes,schema_types,schema_errors,article_schema,video_schema,faq_schema,job_schema,authors,date_published,date_modified,hidden_attr_nodes,hidden_attr_words,css_permanent_hidden_nodes,css_permanent_hidden_words,css_tab_hidden_words,title_page_nav_css_hidden,in_sitemap,in_news_sitemap
sports/bundesliga/matches/werder-vs-mainz/index.html,/sports/bundesliga/matches/werder-vs-mainz/,sports,6752,True,False,"noindex,follow",Werder Bremen v Mainz 05 — Spieltag 24 · Bundesliga… | BRYME,60,147,https://bryme.onrender.com/sports/bundesliga/matches/werder-vs-mainz/,/sports/bundesliga/matches/werder-vs-mainz/,True,True,True,1,Werder Bremen v Mainz 05,25,2,0,34,0,2,0,0,0,0,0,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""Place"",""SportsEvent"",""SportsTeam""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/matches/werder-vs-paderborn/index.html,/sports/bundesliga/matches/werder-vs-paderborn/,sports,6795,True,False,"noindex,follow",Werder Bremen v SC Paderborn — Spieltag 6 ·… | BRYME,52,153,https://bryme.onrender.com/sports/bundesliga/matches/werder-vs-paderborn/,/sports/bundesliga/matches/werder-vs-paderborn/,True,True,True,1,Werder Bremen v SC Paderborn,28,2,0,34,0,2,0,0,0,0,0,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""Place"",""SportsEvent"",""SportsTeam""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/matches/werder-vs-schalke/index.html,/sports/bundesliga/matches/werder-vs-schalke/,sports,6757,True,False,"noindex,follow",Werder Bremen v Schalke 04 — Spieltag 33 ·… | BRYME,51,148,https://bryme.onrender.com/sports/bundesliga/matches/werder-vs-schalke/,/sports/bundesliga/matches/werder-vs-schalke/,True,True,True,1,Werder Bremen v Schalke 04,28,2,0,34,0,2,0,0,0,0,0,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""Place"",""SportsEvent"",""SportsTeam""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/matches/werder-vs-stuttgart/index.html,/sports/bundesliga/matches/werder-vs-stuttgart/,sports,6789,True,False,"noindex,follow",Werder Bremen v VfB Stuttgart — Spieltag 26 ·… | BRYME,54,153,https://bryme.onrender.com/sports/bundesliga/matches/werder-vs-stuttgart/,/sports/bundesliga/matches/werder-vs-stuttgart/,True,True,True,1,Werder Bremen v VfB Stuttgart,25,2,0,34,0,2,0,0,0,0,0,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""Place"",""SportsEvent"",""SportsTeam""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/matches/werder-vs-union-berlin/index.html,/sports/bundesliga/matches/werder-vs-union-berlin/,sports,6799,True,False,"noindex,follow",Werder Bremen v Union Berlin — Spieltag 15 ·… | BRYME,53,154,https://bryme.onrender.com/sports/bundesliga/matches/werder-vs-union-berlin/,/sports/bundesliga/matches/werder-vs-union-berlin/,True,True,True,1,Werder Bremen v Union Berlin,25,2,0,34,0,2,0,0,0,0,0,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""Place"",""SportsEvent"",""SportsTeam""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/reports/augsburg-vs-schalke/index.html,/sports/bundesliga/reports/augsburg-vs-schalke/,sports,5042,False,True,,FC Augsburg 3-0 Schalke 04: Result & Scorers | BRYME,52,153,https://bryme.onrender.com/sports/bundesliga/reports/augsburg-vs-schalke/,/sports/bundesliga/reports/augsburg-vs-schalke/,True,True,False,1,FC Augsburg 3-0 Schalke 04,64,3,1,30,1,4,1,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/reports/dortmund-vs-hamburg/index.html,/sports/bundesliga/reports/dortmund-vs-hamburg/,sports,4948,False,True,,Borussia Dortmund 2-0 Hamburger SV: Result & Scorers | BRYME,60,124,https://bryme.onrender.com/sports/bundesliga/reports/dortmund-vs-hamburg/,/sports/bundesliga/reports/dortmund-vs-hamburg/,True,True,False,1,Borussia Dortmund 2-0 Hamburger SV,60,3,1,30,1,4,1,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/reports/elversberg-vs-leverkusen/index.html,/sports/bundesliga/reports/elversberg-vs-leverkusen/,sports,5125,False,True,,SV Elversberg 3-2 Bayer Leverkusen: Result & Scorers | BRYME,60,124,https://bryme.onrender.com/sports/bundesliga/reports/elversberg-vs-leverkusen/,/sports/bundesliga/reports/elversberg-vs-leverkusen/,True,True,False,1,SV Elversberg 3-2 Bayer Leverkusen,72,3,1,30,1,4,1,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/reports/freiburg-vs-werder/index.html,/sports/bundesliga/reports/freiburg-vs-werder/,sports,5162,False,True,,SC Freiburg 4-1 Werder Bremen: Result & Scorers | BRYME,55,152,https://bryme.onrender.com/sports/bundesliga/reports/freiburg-vs-werder/,/sports/bundesliga/reports/freiburg-vs-werder/,True,True,False,1,SC Freiburg 4-1 Werder Bremen,71,3,1,30,1,4,1,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/reports/koln-vs-hoffenheim/index.html,/sports/bundesliga/reports/koln-vs-hoffenheim/,sports,5166,False,True,,1. FC Köln 3-2 TSG Hoffenheim: Result & Scorers | BRYME,55,152,https://bryme.onrender.com/sports/bundesliga/reports/koln-vs-hoffenheim/,/sports/bundesliga/reports/koln-vs-hoffenheim/,True,True,False,1,1. FC Köln 3-2 TSG Hoffenheim,75,3,1,30,1,4,1,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/reports/leipzig-vs-gladbach/index.html,/sports/bundesliga/reports/leipzig-vs-gladbach/,sports,5050,False,True,,RB Leipzig 3-0 Borussia Mönchengladbach: Result & Scorers | BRYME,65,129,https://bryme.onrender.com/sports/bundesliga/reports/leipzig-vs-gladbach/,/sports/bundesliga/reports/leipzig-vs-gladbach/,True,True,False,1,RB Leipzig 3-0 Borussia Mönchengladbach,63,3,1,30,1,4,1,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/reports/mainz-vs-paderborn/index.html,/sports/bundesliga/reports/mainz-vs-paderborn/,sports,4692,False,True,,Mainz 05 0-0 SC Paderborn: Result & Scorers | BRYME,51,152,https://bryme.onrender.com/sports/bundesliga/reports/mainz-vs-paderborn/,/sports/bundesliga/reports/mainz-vs-paderborn/,True,True,False,1,Mainz 05 0-0 SC Paderborn,47,3,0,30,1,4,1,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/reports/union-berlin-vs-frankfurt/index.html,/sports/bundesliga/reports/union-berlin-vs-frankfurt/,sports,5228,False,True,,Union Berlin 3-3 Eintracht Frankfurt: Result & Scorers | BRYME,62,126,https://bryme.onrender.com/sports/bundesliga/reports/union-berlin-vs-frankfurt/,/sports/bundesliga/reports/union-berlin-vs-frankfurt/,True,True,False,1,Union Berlin 3-3 Eintracht Frankfurt,77,3,1,30,1,4,1,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/bundesliga/results/index.html,/sports/bundesliga/results/,sports,6009,False,True,,Bundesliga Results 2026/27 | BRYME,34,129,https://bryme.onrender.com/sports/bundesliga/results/,/sports/bundesliga/results/,True,True,False,1,Bundesliga,6,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],1,0,0,0,0,False,True,False
sports/bundesliga/table/index.html,/sports/bundesliga/table/,sports,5241,False,True,,Bundesliga Table 2026/27 — Live Standings | BRYME,49,146,https://bryme.onrender.com/sports/bundesliga/table/,/sports/bundesliga/table/,True,True,False,1,Bundesliga,6,2,0,33,0,1,0,8,8,8,8,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],1,0,0,0,0,False,True,False
sports/bundesliga/teams/index.html,/sports/bundesliga/teams/,sports,6121,False,True,,Bundesliga clubs | BRYME,24,122,https://bryme.onrender.com/sports/bundesliga/teams/,/sports/bundesliga/teams/,True,True,False,1,Bundesliga,169,19,0,32,0,19,0,20,19,20,19,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/augsburg/index.html,/sports/bundesliga/teams/augsburg/,sports,6654,False,True,,FC Augsburg — scores | BRYME,28,153,https://bryme.onrender.com/sports/bundesliga/teams/augsburg/,/sports/bundesliga/teams/augsburg/,True,True,False,1,FC Augsburg,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/bayer-leverkusen/index.html,/sports/bundesliga/teams/bayer-leverkusen/,sports,6790,False,True,,Bayer Leverkusen — scores | BRYME,33,151,https://bryme.onrender.com/sports/bundesliga/teams/bayer-leverkusen/,/sports/bundesliga/teams/bayer-leverkusen/,True,True,False,1,Bayer Leverkusen,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/bayern-munich/index.html,/sports/bundesliga/teams/bayern-munich/,sports,6724,False,True,,Bayern Munich — scores | BRYME,30,152,https://bryme.onrender.com/sports/bundesliga/teams/bayern-munich/,/sports/bundesliga/teams/bayern-munich/,True,True,False,1,Bayern Munich,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/borussia-dortmund/index.html,/sports/bundesliga/teams/borussia-dortmund/,sports,6798,False,True,,Borussia Dortmund — scores | BRYME,34,152,https://bryme.onrender.com/sports/bundesliga/teams/borussia-dortmund/,/sports/bundesliga/teams/borussia-dortmund/,True,True,False,1,Borussia Dortmund,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/borussia-monchengladbach/index.html,/sports/bundesliga/teams/borussia-monchengladbach/,sports,6917,False,True,,Borussia Mönchengladbach — scores | BRYME,41,153,https://bryme.onrender.com/sports/bundesliga/teams/borussia-monchengladbach/,/sports/bundesliga/teams/borussia-monchengladbach/,True,True,False,1,Borussia Mönchengladbach,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/elversberg/index.html,/sports/bundesliga/teams/elversberg/,sports,6710,False,True,,SV Elversberg — scores | BRYME,30,152,https://bryme.onrender.com/sports/bundesliga/teams/elversberg/,/sports/bundesliga/teams/elversberg/,True,True,False,1,SV Elversberg,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/fc-koln/index.html,/sports/bundesliga/teams/fc-koln/,sports,6648,False,True,,1. FC Köln — scores | BRYME,27,152,https://bryme.onrender.com/sports/bundesliga/teams/fc-koln/,/sports/bundesliga/teams/fc-koln/,True,True,False,1,1. FC Köln,12,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/frankfurt/index.html,/sports/bundesliga/teams/frankfurt/,sports,6770,False,True,,Eintracht Frankfurt — scores | BRYME,36,148,https://bryme.onrender.com/sports/bundesliga/teams/frankfurt/,/sports/bundesliga/teams/frankfurt/,True,True,False,1,Eintracht Frankfurt,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/freiburg/index.html,/sports/bundesliga/teams/freiburg/,sports,6659,False,True,,SC Freiburg — scores | BRYME,28,153,https://bryme.onrender.com/sports/bundesliga/teams/freiburg/,/sports/bundesliga/teams/freiburg/,True,True,False,1,SC Freiburg,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/hamburg/index.html,/sports/bundesliga/teams/hamburg/,sports,6677,False,True,,Hamburger SV — scores | BRYME,29,154,https://bryme.onrender.com/sports/bundesliga/teams/hamburg/,/sports/bundesliga/teams/hamburg/,True,True,False,1,Hamburger SV,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/hoffenheim/index.html,/sports/bundesliga/teams/hoffenheim/,sports,6708,False,True,,TSG Hoffenheim — scores | BRYME,31,153,https://bryme.onrender.com/sports/bundesliga/teams/hoffenheim/,/sports/bundesliga/teams/hoffenheim/,True,True,False,1,TSG Hoffenheim,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/mainz/index.html,/sports/bundesliga/teams/mainz/,sports,6598,False,True,,Mainz 05 — scores | BRYME,25,154,https://bryme.onrender.com/sports/bundesliga/teams/mainz/,/sports/bundesliga/teams/mainz/,True,True,False,1,Mainz 05,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/paderborn/index.html,/sports/bundesliga/teams/paderborn/,sports,6670,False,True,,SC Paderborn — scores | BRYME,29,154,https://bryme.onrender.com/sports/bundesliga/teams/paderborn/,/sports/bundesliga/teams/paderborn/,True,True,False,1,SC Paderborn,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/rb-leipzig/index.html,/sports/bundesliga/teams/rb-leipzig/,sports,6696,False,True,,RB Leipzig — scores | BRYME,27,152,https://bryme.onrender.com/sports/bundesliga/teams/rb-leipzig/,/sports/bundesliga/teams/rb-leipzig/,True,True,False,1,RB Leipzig,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/schalke/index.html,/sports/bundesliga/teams/schalke/,sports,6635,False,True,,Schalke 04 — scores | BRYME,27,152,https://bryme.onrender.com/sports/bundesliga/teams/schalke/,/sports/bundesliga/teams/schalke/,True,True,False,1,Schalke 04,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/stuttgart/index.html,/sports/bundesliga/teams/stuttgart/,sports,6692,False,True,,VfB Stuttgart — scores | BRYME,30,152,https://bryme.onrender.com/sports/bundesliga/teams/stuttgart/,/sports/bundesliga/teams/stuttgart/,True,True,False,1,VfB Stuttgart,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/union-berlin/index.html,/sports/bundesliga/teams/union-berlin/,sports,6720,False,True,,Union Berlin — scores | BRYME,29,154,https://bryme.onrender.com/sports/bundesliga/teams/union-berlin/,/sports/bundesliga/teams/union-berlin/,True,True,False,1,Union Berlin,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/teams/werder/index.html,/sports/bundesliga/teams/werder/,sports,6666,False,True,,Werder Bremen — scores | BRYME,30,152,https://bryme.onrender.com/sports/bundesliga/teams/werder/,/sports/bundesliga/teams/werder/,True,True,False,1,Werder Bremen,11,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""ListItem"",""SportsEvent"",""SportsOrganization"",""SportsTeam"",""WebPage"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/bundesliga/top-scorers/index.html,/sports/bundesliga/top-scorers/,sports,5611,False,True,,Bundesliga Top Scorers 2026/27 — Live Goal Charts | BRYME,57,136,https://bryme.onrender.com/sports/bundesliga/top-scorers/,/sports/bundesliga/top-scorers/,True,True,False,1,Bundesliga,6,2,0,33,0,1,0,8,8,8,8,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],1,0,0,0,0,False,True,False
sports/champions-league-format-explained/index.html,/sports/champions-league-format-explained/,sports,12510,False,True,,Champions League Format Explained: The 36-Team… | BRYME,55,151,https://bryme.onrender.com/sports/champions-league-format-explained/,/sports/champions-league-format-explained/,True,True,False,1,How the Champions League Actually Works Now,854,25,6,34,1,2,1,2,2,2,2,0,0,0,0,0,"[""Article"",""BreadcrumbList"",""ListItem"",""Organization"",""Person""]",0,1,0,0,0,"[""Ibrahim Sodiq""]","[""2026-08-16""]","[""2026-08-16""]",0,0,0,0,0,False,True,False
sports/champions-league-records/index.html,/sports/champions-league-records/,sports,11254,False,True,,"Champions League Records: Most Titles, Most Finals… | BRYME",59,151,https://bryme.onrender.com/sports/champions-league-records/,/sports/champions-league-records/,True,True,False,1,Champions League Records: Who Actually Holds What,634,21,7,34,1,2,1,4,4,4,4,0,0,0,0,0,"[""Article"",""BreadcrumbList"",""ListItem"",""Organization"",""Person""]",0,1,0,0,0,"[""Ibrahim Sodiq""]","[""2026-08-16""]","[""2026-08-16""]",0,0,0,0,0,False,True,False
sports/champions-league/index.html,/sports/champions-league/,sports,6121,False,True,,Champions League | BRYME,24,146,https://bryme.onrender.com/sports/champions-league/,/sports/champions-league/,True,True,False,1,🇪🇺 Champions League,16,1,0,35,0,3,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/clubs/index.html,/sports/clubs/,sports,6672,False,True,,Football Club Directory | BRYME,31,160,https://bryme.onrender.com/sports/clubs/,/sports/clubs/,True,True,False,1,Clubs,44,7,0,39,0,7,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/comics/index.html,/sports/comics/,sports,2936,True,False,"noindex,follow",Teams | BRYME Sports,20,52,https://bryme.onrender.com/sports/teams/,/sports/teams/,False,True,False,1,Teams,47,6,0,19,0,6,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/community-shield-2026-arsenal-manchester-city/index.html,/sports/community-shield-2026-arsenal-manchester-city/,sports,18118,False,True,,Arsenal 3-0 Manchester City: 2026 Community Shield… | BRYME,59,148,https://bryme.onrender.com/sports/community-shield-2026-arsenal-manchester-city/,/sports/community-shield-2026-arsenal-manchester-city/,True,True,False,1,Arsenal 3-0 Manchester City: Maresca's First Day Went About as Badly as It Could,1141,25,9,40,7,8,7,2,2,2,2,1,0,1,1,0,"[""Article"",""BreadcrumbList"",""ListItem"",""Organization"",""Person"",""VideoObject""]",0,1,1,0,0,"[""Ibrahim Sodiq""]","[""2026-08-16""]","[""2026-08-21""]",1,4,0,0,0,False,True,False
sports/english-champions-since-1888/index.html,/sports/english-champions-since-1888/,sports,12085,False,True,,English Football Champions Since 1888: Full History… | BRYME,60,145,https://bryme.onrender.com/sports/english-champions-since-1888/,/sports/english-champions-since-1888/,True,True,False,1,"English Champions Since 1888: How the Title Was Won, and by Whom",758,22,7,34,1,2,1,4,4,4,4,0,0,0,0,0,"[""Article"",""BreadcrumbList"",""ListItem"",""Organization"",""Person""]",0,1,0,0,0,"[""Ibrahim Sodiq""]","[""2026-08-16""]","[""2026-08-16""]",0,0,0,0,0,False,True,False
sports/five-matches-we-cannot-wait-to-watch/index.html,/sports/five-matches-we-cannot-wait-to-watch/,sports,13107,False,True,,Premier League Opening Weekend: Five Matches to… | BRYME,56,151,https://bryme.onrender.com/sports/five-matches-we-cannot-wait-to-watch/,/sports/five-matches-we-cannot-wait-to-watch/,True,True,False,1,"Five Opening-Weekend Matches, and Why They Matter",696,17,9,37,7,5,7,2,2,2,2,0,0,0,0,0,"[""Article"",""BreadcrumbList"",""ListItem"",""Organization"",""Person""]",0,1,0,0,0,"[""Ibrahim Sodiq""]","[""2026-08-19""]","[""2026-08-19""]",0,0,0,0,0,False,True,False
sports/football/index.html,/sports/football/,sports,6694,False,True,,Football | BRYME,16,152,https://bryme.onrender.com/sports/football/,/sports/football/,True,True,False,1,Football,40,7,0,39,0,7,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/fpl/index.html,/sports/fpl/,sports,3254,False,True,,FPL — Player points | BRYME,27,153,https://bryme.onrender.com/sports/fpl/,/sports/fpl/,True,True,False,1,FPL,18,3,0,18,0,5,0,10,8,10,8,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/fpl/gameweek-1-players-to-watch/index.html,/sports/fpl/gameweek-1-players-to-watch/,sports,1681,True,False,"noindex,follow",FPL players | BRYME,19,67,https://bryme.onrender.com/sports/fpl/,/sports/fpl/,False,True,False,1,Player points,25,2,0,10,0,2,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/fpl/gameweek-1/index.html,/sports/fpl/gameweek-1/,sports,3089,False,True,,FPL Gameweek 1 points | BRYME,29,144,https://bryme.onrender.com/sports/fpl/gameweek-1/,/sports/fpl/gameweek-1/,True,True,False,1,Gameweek 1,12,2,0,16,0,3,0,6,1,6,1,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/fpl/gameweek-2/index.html,/sports/fpl/gameweek-2/,sports,3089,False,True,,FPL Gameweek 2 points | BRYME,29,144,https://bryme.onrender.com/sports/fpl/gameweek-2/,/sports/fpl/gameweek-2/,True,True,False,1,Gameweek 2,12,2,0,16,0,3,0,1,1,1,1,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/fpl/gameweek-3/index.html,/sports/fpl/gameweek-3/,sports,3114,False,True,,FPL Gameweek 3 | BRYME,22,153,https://bryme.onrender.com/sports/fpl/gameweek-3/,/sports/fpl/gameweek-3/,True,True,False,1,Gameweek 3,16,2,0,16,0,3,0,1,1,1,1,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
sports/history/index.html,/sports/history/,sports,5992,False,True,,Football History | BRYME,24,149,https://bryme.onrender.com/sports/history/,/sports/history/,True,True,False,1,History,16,1,0,36,0,4,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/international/index.html,/sports/international/,sports,5939,False,True,,International | BRYME,21,154,https://bryme.onrender.com/sports/international/,/sports/international/,True,True,False,1,International,18,2,0,35,0,3,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/la-liga/index.html,/sports/la-liga/,sports,6307,False,True,,La Liga 2026/27 | BRYME,23,146,https://bryme.onrender.com/sports/la-liga/,/sports/la-liga/,True,True,False,1,🇪🇸 La Liga,20,1,0,37,0,5,0,17,17,17,17,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
sports/la-liga/fixtures/index.html,/sports/la-liga/fixtures/,sports,6146,False,True,,La Liga Fixtures 2026/27: All 380 Matches | BRYME,49,147,https://bryme.onrender.com/sports/la-liga/fixtures/,/sports/la-liga/fixtures/,True,True,False,1,La Liga,7,2,0,33,0,1,0,1,1,1,1,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],1,0,0,0,0,False,True,False
sports/la-liga/matches/index.html,/sports/la-liga/matches/,sports,6023,False,True,,La Liga Jornada 1 | BRYME,25,152,https://bryme.onrender.com/sports/la-liga/matches/,/sports/la-liga/matches/,True,True,False,1,La Liga,7,2,0,33,0,1,0,2,2,2,2,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],1,0,0,0,0,False,True,False
